# r numerical_f exact_f
0.0379673 0.0365528 0.0365528
0.0380146 0.0365965 0.0365966
0.0380618 0.0366403 0.0366403
0.038109 0.036684 0.0366841
0.0381563 0.0367277 0.0367278
0.0382035 0.0367714 0.0367715
0.0382507 0.0368152 0.0368152
0.0382979 0.0368589 0.0368589
0.0383452 0.0369026 0.0369026
0.0383924 0.0369463 0.0369464
0.0384396 0.03699 0.0369901
0.0384869 0.0370337 0.0370338
0.0385341 0.0370774 0.0370775
0.0385813 0.0371211 0.0371212
0.0386286 0.0371648 0.0371648
0.0386758 0.0372085 0.0372085
0.038723 0.0372522 0.0372522
0.0387703 0.0372958 0.0372959
0.0388175 0.0373395 0.0373396
0.0388647 0.0373832 0.0373832
0.038912 0.0374269 0.0374269
0.0389592 0.0374705 0.0374706
0.0390064 0.0375142 0.0375142
0.0390537 0.0375578 0.0375579
0.0391009 0.0376015 0.0376015
0.0391482 0.0376451 0.0376452
0.0391954 0.0376888 0.0376888
0.0392426 0.0377324 0.0377325
0.0392899 0.0377761 0.0377761
0.0393371 0.0378197 0.0378198
0.0393844 0.0378633 0.0378634
0.0394316 0.037907 0.037907
0.0394789 0.0379506 0.0379506
0.0395261 0.0379942 0.0379943
0.0395734 0.0380378 0.0380379
0.0396206 0.0380814 0.0380815
0.0396679 0.0381251 0.0381251
0.0397151 0.0381687 0.0381687
0.0397623 0.0382123 0.0382123
0.0398096 0.0382559 0.0382559
0.0398568 0.0382995 0.0382995
0.0399041 0.0383431 0.0383431
0.0399513 0.0383866 0.0383867
0.0399986 0.0384302 0.0384303
0.0400459 0.0384738 0.0384739
0.0400931 0.0385174 0.0385174
0.0401404 0.038561 0.038561
0.0401876 0.0386045 0.0386046
0.0402349 0.0386481 0.0386482
0.0402821 0.0386917 0.0386917
0.0403294 0.0387352 0.0387353
0.0403766 0.0387788 0.0387788
0.0404239 0.0388223 0.0388224
0.0404712 0.0388659 0.0388659
0.0405184 0.0389094 0.0389095
0.0405657 0.038953 0.038953
0.0406129 0.0389965 0.0389966
0.0406602 0.03904 0.0390401
0.0407075 0.0390836 0.0390836
0.0407547 0.0391271 0.0391272
0.040802 0.0391706 0.0391707
0.0408492 0.0392141 0.0392142
0.0408965 0.0392577 0.0392577
0.0409438 0.0393012 0.0393012
0.040991 0.0393447 0.0393447
0.0410383 0.0393882 0.0393882
0.0410856 0.0394317 0.0394317
0.0411328 0.0394752 0.0394752
0.0411801 0.0395187 0.0395187
0.0412274 0.0395622 0.0395622
0.0412746 0.0396057 0.0396057
0.0413219 0.0396491 0.0396492
0.0413692 0.0396926 0.0396927
0.0414164 0.0397361 0.0397362
0.0414637 0.0397796 0.0397796
0.041511 0.039823 0.0398231
0.0415583 0.0398665 0.0398666
0.0416055 0.03991 0.03991
0.0416528 0.0399534 0.0399535
0.0417001 0.0399969 0.0399969
0.0417474 0.0400403 0.0400404
0.0417946 0.0400838 0.0400838
0.0418419 0.0401272 0.0401273
0.0418892 0.0401707 0.0401707
0.0419365 0.0402141 0.0402142
0.0419837 0.0402575 0.0402576
0.042031 0.040301 0.040301
0.0420783 0.0403444 0.0403445
0.0421256 0.0403878 0.0403879
0.0421729 0.0404312 0.0404313
0.0422201 0.0404746 0.0404747
0.0422674 0.0405181 0.0405181
0.0423147 0.0405615 0.0405615
0.042362 0.0406049 0.0406049
0.0424093 0.0406483 0.0406483
0.0424566 0.0406917 0.0406917
0.0425038 0.0407351 0.0407351
0.0425511 0.0407785 0.0407785
0.0425984 0.0408218 0.0408219
0.0426457 0.0408652 0.0408653
0.042693 0.0409086 0.0409087
0.0427403 0.040952 0.040952
0.0427876 0.0409954 0.0409954
0.0428349 0.0410387 0.0410388
0.0428822 0.0410821 0.0410821
0.0429294 0.0411254 0.0411255
0.0429767 0.0411688 0.0411689
0.043024 0.0412122 0.0412122
0.0430713 0.0412555 0.0412556
0.0431186 0.0412989 0.0412989
0.0431659 0.0413422 0.0413423
0.0432132 0.0413855 0.0413856
0.0432605 0.0414289 0.0414289
0.0433078 0.0414722 0.0414723
0.0433551 0.0415155 0.0415156
0.0434024 0.0415589 0.0415589
0.0434497 0.0416022 0.0416022
0.043497 0.0416455 0.0416456
0.0435443 0.0416888 0.0416889
0.0435916 0.0417321 0.0417322
0.0436389 0.0417754 0.0417755
0.0436862 0.0418187 0.0418188
0.0437335 0.041862 0.0418621
0.0437808 0.0419053 0.0419054
0.0438281 0.0419486 0.0419487
0.0438754 0.0419919 0.041992
0.0439227 0.0420352 0.0420353
0.04397 0.0420785 0.0420785
0.0440173 0.0421218 0.0421218
0.0440646 0.042165 0.0421651
0.0441119 0.0422083 0.0422084
0.0441592 0.0422516 0.0422516
0.0442066 0.0422948 0.0422949
0.0442539 0.0423381 0.0423382
0.0443012 0.0423813 0.0423814
0.0443485 0.0424246 0.0424247
0.0443958 0.0424679 0.0424679
0.0444431 0.0425111 0.0425112
0.0444904 0.0425543 0.0425544
0.0445377 0.0425976 0.0425976
0.044585 0.0426408 0.0426409
0.0446324 0.042684 0.0426841
0.0446797 0.0427273 0.0427273
0.044727 0.0427705 0.0427706
0.0447743 0.0428137 0.0428138
0.0448216 0.0428569 0.042857
0.0448689 0.0429001 0.0429002
0.0449163 0.0429434 0.0429434
0.0449636 0.0429866 0.0429866
0.0450109 0.0430298 0.0430298
0.0450582 0.043073 0.043073
0.0451055 0.0431162 0.0431162
0.0451529 0.0431594 0.0431594
0.0452002 0.0432025 0.0432026
0.0452475 0.0432457 0.0432458
0.0452948 0.0432889 0.043289
0.0453421 0.0433321 0.0433322
0.0453895 0.0433753 0.0433753
0.0454368 0.0434184 0.0434185
0.0454841 0.0434616 0.0434617
0.0455315 0.0435048 0.0435048
0.0455788 0.0435479 0.043548
0.0456261 0.0435911 0.0435911
0.0456734 0.0436342 0.0436343
0.0457208 0.0436774 0.0436774
0.0457681 0.0437205 0.0437206
0.0458154 0.0437637 0.0437637
0.0458628 0.0438068 0.0438069
0.0459101 0.0438499 0.04385
0.0459574 0.0438931 0.0438931
0.0460048 0.0439362 0.0439363
0.0460521 0.0439793 0.0439794
0.0460994 0.0440224 0.0440225
0.0461468 0.0440656 0.0440656
0.0461941 0.0441087 0.0441087
0.0462414 0.0441518 0.0441518
0.0462888 0.0441949 0.0441949
0.0463361 0.044238 0.0442381
0.0463834 0.0442811 0.0442811
0.0464308 0.0443242 0.0443242
0.0464781 0.0443673 0.0443673
0.0465255 0.0444104 0.0444104
0.0465728 0.0444534 0.0444535
0.0466201 0.0444965 0.0444966
0.0466675 0.0445396 0.0445397
0.0467148 0.0445827 0.0445827
0.0467622 0.0446257 0.0446258
0.0468095 0.0446688 0.0446689
0.0468569 0.0447119 0.0447119
0.0469042 0.0447549 0.044755
0.0469515 0.044798 0.0447981
0.0469989 0.044841 0.0448411
0.0470462 0.0448841 0.0448842
0.0470936 0.0449271 0.0449272
0.0471409 0.0449702 0.0449702
0.0471883 0.0450132 0.0450133
0.0472356 0.0450562 0.0450563
0.047283 0.0450993 0.0450993
0.0473303 0.0451423 0.0451424
0.0473777 0.0451853 0.0451854
0.047425 0.0452283 0.0452284
0.0474724 0.0452714 0.0452714
0.0475198 0.0453144 0.0453144
0.0475671 0.0453574 0.0453574
0.0476145 0.0454004 0.0454005
0.0476618 0.0454434 0.0454435
0.0477092 0.0454864 0.0454865
0.0477565 0.0455294 0.0455294
0.0478039 0.0455724 0.0455724
0.0478512 0.0456154 0.0456154
0.0478986 0.0456583 0.0456584
0.047946 0.0457013 0.0457014
0.0479933 0.0457443 0.0457444
0.0480407 0.0457873 0.0457873
0.048088 0.0458302 0.0458303
0.0481354 0.0458732 0.0458733
0.0481828 0.0459162 0.0459162
0.0482301 0.0459591 0.0459592
0.0482775 0.0460021 0.0460022
0.0483249 0.046045 0.0460451
0.0483722 0.046088 0.0460881
0.0484196 0.0461309 0.046131
0.048467 0.0461739 0.0461739
0.0485143 0.0462168 0.0462169
0.0485617 0.0462597 0.0462598
0.0486091 0.0463027 0.0463027
0.0486564 0.0463456 0.0463457
0.0487038 0.0463885 0.0463886
0.0487512 0.0464314 0.0464315
0.0487986 0.0464744 0.0464744
0.0488459 0.0465173 0.0465173
0.0488933 0.0465602 0.0465602
0.0489407 0.0466031 0.0466031
0.048988 0.046646 0.0466461
0.0490354 0.0466889 0.0466889
0.0490828 0.0467318 0.0467318
0.0491302 0.0467747 0.0467747
0.0491775 0.0468176 0.0468176
0.0492249 0.0468604 0.0468605
0.0492723 0.0469033 0.0469034
0.0493197 0.0469462 0.0469463
0.0493671 0.0469891 0.0469891
0.0494144 0.0470319 0.047032
0.0494618 0.0470748 0.0470749
0.0495092 0.0471177 0.0471177
0.0495566 0.0471605 0.0471606
0.049604 0.0472034 0.0472034
0.0496514 0.0472462 0.0472463
0.0496987 0.0472891 0.0472891
0.0497461 0.0473319 0.047332
0.0497935 0.0473748 0.0473748
0.0498409 0.0474176 0.0474177
0.0498883 0.0474604 0.0474605
0.0499357 0.0475033 0.0475033
0.0499831 0.0475461 0.0475462
0.0500304 0.0475889 0.047589
0.0500778 0.0476317 0.0476318
0.0501252 0.0476745 0.0476746
0.0501726 0.0477174 0.0477174
0.05022 0.0477602 0.0477602
0.0502674 0.047803 0.047803
0.0503148 0.0478458 0.0478458
0.0503622 0.0478886 0.0478886
0.0504096 0.0479314 0.0479314
0.050457 0.0479742 0.0479742
0.0505044 0.0480169 0.048017
0.0505518 0.0480597 0.0480598
0.0505992 0.0481025 0.0481026
0.0506466 0.0481453 0.0481454
0.050694 0.0481881 0.0481881
0.0507414 0.0482308 0.0482309
0.0507888 0.0482736 0.0482737
0.0508362 0.0483164 0.0483164
0.0508836 0.0483591 0.0483592
0.050931 0.0484019 0.0484019
0.0509784 0.0484446 0.0484447
0.0510258 0.0484874 0.0484874
0.0510732 0.0485301 0.0485302
0.0511206 0.0485729 0.0485729
0.051168 0.0486156 0.0486157
0.0512154 0.0486583 0.0486584
0.0512628 0.0487011 0.0487011
0.0513102 0.0487438 0.0487439
0.0513576 0.0487865 0.0487866
0.051405 0.0488292 0.0488293
0.0514524 0.0488719 0.048872
0.0514998 0.0489146 0.0489147
0.0515472 0.0489574 0.0489574
0.0515946 0.0490001 0.0490001
0.051642 0.0490428 0.0490428
0.0516895 0.0490855 0.0490855
0.0517369 0.0491282 0.0491282
0.0517843 0.0491708 0.0491709
0.0518317 0.0492135 0.0492136
0.0518791 0.0492562 0.0492563
0.0519265 0.0492989 0.049299
0.0519739 0.0493416 0.0493417
0.0520214 0.0493843 0.0493843
0.0520688 0.0494269 0.049427
0.0521162 0.0494696 0.0494697
0.0521636 0.0495122 0.0495123
0.052211 0.0495549 0.049555
0.0522585 0.0495976 0.0495976
0.0523059 0.0496402 0.0496403
0.0523533 0.0496829 0.0496829
0.0524007 0.0497255 0.0497256
0.0524481 0.0497681 0.0497682
0.0524956 0.0498108 0.0498109
0.052543 0.0498534 0.0498535
0.0525904 0.0498961 0.0498961
0.0526378 0.0499387 0.0499388
0.0526853 0.0499813 0.0499814
0.0527327 0.0500239 0.050024
0.0527801 0.0500665 0.0500666
0.0528275 0.0501091 0.0501092
0.052875 0.0501518 0.0501518
0.0529224 0.0501944 0.0501944
0.0529698 0.050237 0.050237
0.0530173 0.0502796 0.0502796
0.0530647 0.0503222 0.0503222
0.0531121 0.0503648 0.0503648
0.0531596 0.0504073 0.0504074
0.053207 0.0504499 0.05045
0.0532544 0.0504925 0.0504926
0.0533019 0.0505351 0.0505352
0.0533493 0.0505777 0.0505777
0.0533967 0.0506202 0.0506203
0.0534442 0.0506628 0.0506629
0.0534916 0.0507054 0.0507054
0.053539 0.0507479 0.050748
0.0535865 0.0507905 0.0507905
0.0536339 0.050833 0.0508331
0.0536814 0.0508756 0.0508756
0.0537288 0.0509181 0.0509182
0.0537762 0.0509607 0.0509607
0.0538237 0.0510032 0.0510033
0.0538711 0.0510457 0.0510458
0.0539186 0.0510883 0.0510883
0.053966 0.0511308 0.0511309
0.0540134 0.0511733 0.0511734
0.0540609 0.0512158 0.0512159
0.0541083 0.0512583 0.0512584
0.0541558 0.0513009 0.0513009
0.0542032 0.0513434 0.0513434
0.0542507 0.0513859 0.051386
0.0542981 0.0514284 0.0514285
0.0543456 0.0514709 0.051471
0.054393 0.0515134 0.0515135
0.0544405 0.0515559 0.0515559
0.0544879 0.0515984 0.0515984
0.0545354 0.0516408 0.0516409
0.0545828 0.0516833 0.0516834
0.0546303 0.0517258 0.0517259
0.0546777 0.0517683 0.0517683
0.0547252 0.0518107 0.0518108
0.0547726 0.0518532 0.0518533
0.0548201 0.0518957 0.0518958
0.0548676 0.0519381 0.0519382
0.054915 0.0519806 0.0519807
0.0549625 0.052023 0.0520231
0.0550099 0.0520655 0.0520656
0.0550574 0.0521079 0.052108
0.0551049 0.0521504 0.0521505
0.0551523 0.0521928 0.0521929
0.0551998 0.0522353 0.0522353
0.0552472 0.0522777 0.0522778
0.0552947 0.0523201 0.0523202
0.0553422 0.0523625 0.0523626
0.0553896 0.052405 0.052405
0.0554371 0.0524474 0.0524475
0.0554846 0.0524898 0.0524899
0.055532 0.0525322 0.0525323
0.0555795 0.0525746 0.0525747
0.055627 0.052617 0.0526171
0.0556744 0.0526594 0.0526595
0.0557219 0.0527018 0.0527019
0.0557694 0.0527442 0.0527443
0.0558168 0.0527866 0.0527867
0.0558643 0.052829 0.0528291
0.0559118 0.0528714 0.0528714
0.0559592 0.0529137 0.0529138
0.0560067 0.0529561 0.0529562
0.0560542 0.0529985 0.0529986
0.0561017 0.0530408 0.0530409
0.0561491 0.0530832 0.0530833
0.0561966 0.0531256 0.0531257
0.0562441 0.0531679 0.053168
0.0562916 0.0532103 0.0532104
0.056339 0.0532526 0.0532527
0.0563865 0.053295 0.0532951
0.056434 0.0533373 0.0533374
0.0564815 0.0533797 0.0533797
0.056529 0.053422 0.0534221
0.0565764 0.0534643 0.0534644
0.0566239 0.0535067 0.0535067
0.0566714 0.053549 0.0535491
0.0567189 0.0535913 0.0535914
0.0567664 0.0536336 0.0536337
0.0568139 0.0536759 0.053676
0.0568613 0.0537182 0.0537183
0.0569088 0.0537606 0.0537606
0.0569563 0.0538029 0.0538029
0.0570038 0.0538452 0.0538452
0.0570513 0.0538875 0.0538875
0.0570988 0.0539298 0.0539298
0.0571463 0.053972 0.0539721
0.0571937 0.0540143 0.0540144
0.0572412 0.0540566 0.0540567
0.0572887 0.0540989 0.054099
0.0573362 0.0541412 0.0541412
0.0573837 0.0541834 0.0541835
0.0574312 0.0542257 0.0542258
0.0574787 0.054268 0.0542681
0.0575262 0.0543102 0.0543103
0.0575737 0.0543525 0.0543526
0.0576212 0.0543947 0.0543948
0.0576687 0.054437 0.0544371
0.0577162 0.0544792 0.0544793
0.0577637 0.0545215 0.0545216
0.0578112 0.0545637 0.0545638
0.0578587 0.054606 0.054606
0.0579062 0.0546482 0.0546483
0.0579537 0.0546904 0.0546905
0.0580012 0.0547327 0.0547327
0.0580487 0.0547749 0.054775
0.0580962 0.0548171 0.0548172
0.0581437 0.0548593 0.0548594
0.0581912 0.0549015 0.0549016
0.0582387 0.0549437 0.0549438
0.0582862 0.0549859 0.054986
0.0583337 0.0550281 0.0550282
0.0583812 0.0550703 0.0550704
0.0584287 0.0551125 0.0551126
0.0584762 0.0551547 0.0551548
0.0585237 0.0551969 0.055197
0.0585712 0.0552391 0.0552392
0.0586187 0.0552813 0.0552814
0.0586663 0.0553235 0.0553235
0.0587138 0.0553656 0.0553657
0.0587613 0.0554078 0.0554079
0.0588088 0.05545 0.05545
0.0588563 0.0554921 0.0554922
0.0589038 0.0555343 0.0555344
0.0589513 0.0555764 0.0555765
0.0589988 0.0556186 0.0556187
0.0590464 0.0556607 0.0556608
0.0590939 0.0557029 0.055703
0.0591414 0.055745 0.0557451
0.0591889 0.0557872 0.0557873
0.0592364 0.0558293 0.0558294
0.059284 0.0558714 0.0558715
0.0593315 0.0559136 0.0559136
0.059379 0.0559557 0.0559558
0.0594265 0.0559978 0.0559979
0.059474 0.0560399 0.05604
0.0595216 0.056082 0.0560821
0.0595691 0.0561241 0.0561242
0.0596166 0.0561663 0.0561663
0.0596641 0.0562084 0.0562084
0.0597117 0.0562505 0.0562505
0.0597592 0.0562925 0.0562926
0.0598067 0.0563346 0.0563347
0.0598542 0.0563767 0.0563768
0.0599018 0.0564188 0.0564189
0.0599493 0.0564609 0.056461
0.0599968 0.056503 0.0565031
0.0600444 0.056545 0.0565451
0.0600919 0.0565871 0.0565872
0.0601394 0.0566292 0.0566293
0.0601869 0.0566713 0.0566713
0.0602345 0.0567133 0.0567134
0.060282 0.0567554 0.0567555
0.0603295 0.0567974 0.0567975
0.0603771 0.0568395 0.0568396
0.0604246 0.0568815 0.0568816
0.0604722 0.0569236 0.0569236
0.0605197 0.0569656 0.0569657
0.0605672 0.0570076 0.0570077
0.0606148 0.0570497 0.0570498
0.0606623 0.0570917 0.0570918
0.0607098 0.0571337 0.0571338
0.0607574 0.0571757 0.0571758
0.0608049 0.0572178 0.0572179
0.0608525 0.0572598 0.0572599
0.0609 0.0573018 0.0573019
0.0609476 0.0573438 0.0573439
0.0609951 0.0573858 0.0573859
0.0610426 0.0574278 0.0574279
0.0610902 0.0574698 0.0574699
0.0611377 0.0575118 0.0575119
0.0611853 0.0575538 0.0575539
0.0612328 0.0575958 0.0575959
0.0612804 0.0576378 0.0576378
0.0613279 0.0576797 0.0576798
0.0613755 0.0577217 0.0577218
0.061423 0.0577637 0.0577638
0.0614706 0.0578057 0.0578057
0.0615181 0.0578476 0.0578477
0.0615657 0.0578896 0.0578897
0.0616132 0.0579315 0.0579316
0.0616608 0.0579735 0.0579736
0.0617083 0.0580154 0.0580155
0.0617559 0.0580574 0.0580575
0.0618035 0.0580993 0.0580994
0.061851 0.0581413 0.0581414
0.0618986 0.0581832 0.0581833
0.0619461 0.0582251 0.0582252
0.0619937 0.0582671 0.0582672
0.0620412 0.058309 0.0583091
0.0620888 0.0583509 0.058351
0.0621364 0.0583929 0.0583929
0.0621839 0.0584348 0.0584349
0.0622315 0.0584767 0.0584768
0.062279 0.0585186 0.0585187
0.0623266 0.0585605 0.0585606
0.0623742 0.0586024 0.0586025
0.0624217 0.0586443 0.0586444
0.0624693 0.0586862 0.0586863
0.0625169 0.0587281 0.0587282
0.0625644 0.05877 0.0587701
0.062612 0.0588119 0.0588119
0.0626596 0.0588537 0.0588538
0.0627071 0.0588956 0.0588957
0.0627547 0.0589375 0.0589376
0.0628023 0.0589794 0.0589795
0.0628498 0.0590212 0.0590213
0.0628974 0.0590631 0.0590632
0.062945 0.059105 0.059105
0.0629926 0.0591468 0.0591469
0.0630401 0.0591887 0.0591888
0.0630877 0.0592305 0.0592306
0.0631353 0.0592724 0.0592724
0.0631829 0.0593142 0.0593143
0.0632304 0.059356 0.0593561
0.063278 0.0593979 0.059398
0.0633256 0.0594397 0.0594398
0.0633732 0.0594815 0.0594816
0.0634208 0.0595234 0.0595235
0.0634683 0.0595652 0.0595653
0.0635159 0.059607 0.0596071
0.0635635 0.0596488 0.0596489
0.0636111 0.0596906 0.0596907
0.0636587 0.0597324 0.0597325
0.0637062 0.0597742 0.0597743
0.0637538 0.059816 0.0598161
0.0638014 0.0598578 0.0598579
0.063849 0.0598996 0.0598997
0.0638966 0.0599414 0.0599415
0.0639442 0.0599832 0.0599833
0.0639918 0.060025 0.0600251
0.0640393 0.0600668 0.0600669
0.0640869 0.0601085 0.0601086
0.0641345 0.0601503 0.0601504
0.0641821 0.0601921 0.0601922
0.0642297 0.0602339 0.0602339
0.0642773 0.0602756 0.0602757
0.0643249 0.0603174 0.0603175
0.0643725 0.0603591 0.0603592
0.0644201 0.0604009 0.060401
0.0644677 0.0604426 0.0604427
0.0645153 0.0604844 0.0604845
0.0645629 0.0605261 0.0605262
0.0646105 0.0605678 0.0605679
0.064658 0.0606096 0.0606097
0.0647056 0.0606513 0.0606514
0.0647532 0.060693 0.0606931
0.0648008 0.0607348 0.0607349
0.0648484 0.0607765 0.0607766
0.064896 0.0608182 0.0608183
0.0649436 0.0608599 0.06086
0.0649912 0.0609016 0.0609017
0.0650389 0.0609433 0.0609434
0.0650865 0.060985 0.0609851
0.0651341 0.0610267 0.0610268
0.0651817 0.0610684 0.0610685
0.0652293 0.0611101 0.0611102
0.0652769 0.0611518 0.0611519
0.0653245 0.0611935 0.0611936
0.0653721 0.0612352 0.0612353
0.0654197 0.0612769 0.0612769
0.0654673 0.0613185 0.0613186
0.0655149 0.0613602 0.0613603
0.0655625 0.0614019 0.061402
0.0656101 0.0614435 0.0614436
0.0656577 0.0614852 0.0614853
0.0657054 0.0615268 0.0615269
0.065753 0.0615685 0.0615686
0.0658006 0.0616102 0.0616102
0.0658482 0.0616518 0.0616519
0.0658958 0.0616934 0.0616935
0.0659434 0.0617351 0.0617352
0.065991 0.0617767 0.0617768
0.0660387 0.0618183 0.0618184
0.0660863 0.06186 0.0618601
0.0661339 0.0619016 0.0619017
0.0661815 0.0619432 0.0619433
0.0662291 0.0619848 0.0619849
0.0662768 0.0620265 0.0620266
0.0663244 0.0620681 0.0620682
0.066372 0.0621097 0.0621098
0.0664196 0.0621513 0.0621514
0.0664673 0.0621929 0.062193
0.0665149 0.0622345 0.0622346
0.0665625 0.0622761 0.0622762
0.0666101 0.0623177 0.0623178
0.0666578 0.0623593 0.0623594
0.0667054 0.0624008 0.0624009
0.066753 0.0624424 0.0624425
0.0668006 0.062484 0.0624841
0.0668483 0.0625256 0.0625257
0.0668959 0.0625671 0.0625672
0.0669435 0.0626087 0.0626088
0.0669912 0.0626503 0.0626504
0.0670388 0.0626918 0.0626919
0.0670864 0.0627334 0.0627335
0.0671341 0.0627749 0.062775
0.0671817 0.0628165 0.0628166
0.0672293 0.062858 0.0628581
0.067277 0.0628996 0.0628997
0.0673246 0.0629411 0.0629412
0.0673722 0.0629826 0.0629827
0.0674199 0.0630242 0.0630243
0.0674675 0.0630657 0.0630658
0.0675151 0.0631072 0.0631073
0.0675628 0.0631487 0.0631488
0.0676104 0.0631903 0.0631904
0.0676581 0.0632318 0.0632319
0.0677057 0.0632733 0.0632734
0.0677534 0.0633148 0.0633149
0.067801 0.0633563 0.0633564
0.0678486 0.0633978 0.0633979
0.0678963 0.0634393 0.0634394
0.0679439 0.0634808 0.0634809
0.0679916 0.0635223 0.0635224
0.0680392 0.0635638 0.0635639
0.0680869 0.0636052 0.0636053
0.0681345 0.0636467 0.0636468
0.0681822 0.0636882 0.0636883
0.0682298 0.0637297 0.0637298
0.0682775 0.0637711 0.0637712
0.0683251 0.0638126 0.0638127
0.0683728 0.0638541 0.0638542
0.0684204 0.0638955 0.0638956
0.0684681 0.063937 0.0639371
0.0685157 0.0639784 0.0639785
0.0685634 0.0640199 0.06402
0.068611 0.0640613 0.0640614
0.0686587 0.0641028 0.0641029
0.0687064 0.0641442 0.0641443
0.068754 0.0641856 0.0641857
0.0688017 0.0642271 0.0642272
0.0688493 0.0642685 0.0642686
0.068897 0.0643099 0.06431
0.0689446 0.0643513 0.0643514
0.0689923 0.0643928 0.0643929
0.06904 0.0644342 0.0644343
0.0690876 0.0644756 0.0644757
0.0691353 0.064517 0.0645171
0.069183 0.0645584 0.0645585
0.0692306 0.0645998 0.0645999
0.0692783 0.0646412 0.0646413
0.069326 0.0646826 0.0646827
0.0693736 0.064724 0.0647241
0.0694213 0.0647653 0.0647654
0.069469 0.0648067 0.0648068
0.0695166 0.0648481 0.0648482
0.0695643 0.0648895 0.0648896
0.069612 0.0649309 0.064931
0.0696596 0.0649722 0.0649723
0.0697073 0.0650136 0.0650137
0.069755 0.0650549 0.065055
0.0698026 0.0650963 0.0650964
0.0698503 0.0651377 0.0651378
0.069898 0.065179 0.0651791
0.0699457 0.0652204 0.0652205
0.0699933 0.0652617 0.0652618
0.070041 0.065303 0.0653031
0.0700887 0.0653444 0.0653445
0.0701364 0.0653857 0.0653858
0.0701841 0.065427 0.0654271
0.0702317 0.0654684 0.0654685
0.0702794 0.0655097 0.0655098
0.0703271 0.065551 0.0655511
0.0703748 0.0655923 0.0655924
0.0704225 0.0656336 0.0656337
0.0704701 0.0656749 0.065675
0.0705178 0.0657162 0.0657163
0.0705655 0.0657575 0.0657576
0.0706132 0.0657988 0.0657989
0.0706609 0.0658401 0.0658402
0.0707086 0.0658814 0.0658815
0.0707563 0.0659227 0.0659228
0.0708039 0.065964 0.0659641
0.0708516 0.0660053 0.0660054
0.0708993 0.0660466 0.0660467
0.070947 0.0660878 0.0660879
0.0709947 0.0661291 0.0661292
0.0710424 0.0661704 0.0661705
0.0710901 0.0662116 0.0662117
0.0711378 0.0662529 0.066253
0.0711855 0.0662941 0.0662943
0.0712332 0.0663354 0.0663355
0.0712809 0.0663767 0.0663768
0.0713285 0.0664179 0.066418
0.0713762 0.0664591 0.0664592
0.0714239 0.0665004 0.0665005
0.0714716 0.0665416 0.0665417
0.0715193 0.0665828 0.066583
0.071567 0.0666241 0.0666242
0.0716147 0.0666653 0.0666654
0.0716624 0.0667065 0.0667066
